FMP10		Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YER182W	S000000984
FMP16		Putative protein of unknown function; proposed to be involved in responding to conditions of stress; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YDR070C	S000002477
FMP21		Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YBR269C	S000000473
FMP23		Putative protein of unknown function; proposed to be involved in iron or copper homeostatis; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YBR047W	S000000251
FMP25		Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YLR077W	S000004067
FMP27		Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YLR454W	S000004446
FMP30		Protein of unknown function proposed to be involved in N-acylethanolamine metabolism; related to human NAPE-selective phospholipase D enzyme; native protein is detected in highly purified mitochondria in high-throughput studies			YPL103C	S000006024
FMP32		Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YFL046W	S000001848
FMP33		Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YJL161W	S000003697
FMP37		Putative protein of unknown function; highly conserved across species and orthologous to human gene BRP44L; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YGL080W	S000003048
FMP40		Putative protein of unknown function; proposed to be involved in responding to environmental stresses; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YPL222W	S000006143
FMP41		Putative protein of unknown function; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YNL168C	S000005112
FMP42		Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; physical interaction with Atg27p suggests a possible role in autophagy			YMR221C	S000004834
FMP43		Putative protein of unknown function; expression regulated by osmotic and alkaline stresses; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YGR243W	S000003475
FMP45		Integral membrane protein localized to mitochondria (untagged protein); required for sporulation and maintaining sphingolipid content; has sequence similarity to SUR7 and YNL194C			YDL222C	S000002381
FMP46		Putative redox protein containing a thioredoxin fold; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YKR049C	S000001757
FMP48		Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; induced by treatment with 8-methoxypsoralen and UVA irradiation			YGR052W	S000003284
FMP49		Dubious open reading frame, unlikely to encode a protein; not conserved in closely related Saccharomyces species; 99% of ORF overlaps the verified gene HVG1; protein product detected in mitochondria			YER038W-A	S000028746
FMP52		Protein of unknown function, localized to the mitochondrial outer membrane; induced by treatment with 8-methoxypsoralen and UVA irradiation			YER004W	S000000806
FMS1		Polyamine oxidase, converts spermine to spermidine, which is required for the essential hypusination modification of translation factor eIF-5A; also involved in pantothenic acid biosynthesis			YMR020W	S000004622
FMT1		Methionyl-tRNA formyltransferase, catalyzes the formylation of initiator Met-tRNA in mitochondria; potential Cdc28p substrate	methionyl-tRNA transformylase	Null mutant is viable and lacks mitochondrial formyl-Met-tRNA	YBL013W	S000000109
FOB1	HRM1	Nucleolar protein required for DNA replication fork blocking and recombinational hotspot activities; binds to the replication fork barrier site in the rDNA region; related to retroviral integrases		Loss of replication fork blocking and recombinational hotspot activities.	YDR110W	S000002517
FOL1		Multifunctional enzyme of the folic acid biosynthesis pathway, has dihydropteroate synthetase, dihydro-6-hydroxymethylpterin pyrophosphokinase, and dihydroneopterin aldolase activities		essential, induces pseudohyphal growth	YNL256W	S000005200
FOL2		GTP-cyclohydrolase I, catalyzes the first step in the folic acid biosynthetic pathway		Folinic acid requiring	YGR267C	S000003499
FOL3		Dihydrofolate synthetase, involved in folic acid biosynthesis; catalyzes the conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis		Null mutant is viable; requires folinic acid for growth	YMR113W	S000004719
FOX2	POX2	Multifunctional enzyme of the peroxisomal fatty acid beta-oxidation pathway; has 3-hydroxyacyl-CoA dehydrogenase and enoyl-CoA hydratase activities		mutant lacks 2-enoyl-CoA hydratase and D-3-hydroxyacyl-CoA dehydrogenase activities	YKR009C	S000001717
FPK1		Protein kinase proposed to regulate the putative phospholipid translocases Lem3p-Dnf1p/Dnf2p; overexpression interferes with pheromone-induced growth arrest; localizes to the cytoplasm, early endosome/TGN compartments, and plasma membrane			YNR047W	S000005330
FPR1	FKB1|RBP1	Peptidyl-prolyl cis-trans isomerase (PPIase), binds to the drugs FK506 and rapamycin; also binds to the nonhistone chromatin binding protein Hmo1p and may regulate its assembly or function			YNL135C	S000005079
FPR2	FKB2	Membrane-bound peptidyl-prolyl cis-trans isomerase (PPIase), binds to the drugs FK506 and rapamycin; expression pattern suggests possible involvement in ER protein trafficking			YDR519W	S000002927
FPR3	NPI46	Nucleolar peptidyl-prolyl cis-trans isomerase (PPIase); FK506 binding protein; phosphorylated by casein kinase II (Cka1p-Cka2p-Ckb1p-Ckb2p) and dephosphorylated by Ptp1p		Null mutant is viable; overexpression gives no phenotype except is growth inhibitory in fpr1 mutant; both null mutant and over-expressor show wild-type sensitivity to FK506 and rapamycin; npi46 fpr1 fpr2 triple mutant is viable	YML074C	S000004539
FPR4		Peptidyl-prolyl cis-trans isomerase (PPIase) (proline isomerase) localized to the nucleus; catalyzes isomerization of proline residues in histones H3 and H4, which affects lysine methylation of those histones			YLR449W	S000004441
FPS1		Plasma membrane channel, member of major intrinsic protein (MIP) family; involved in efflux of glycerol and in uptake of acetic acid and the trivalent metalloids arsenite and antimonite; phosphorylated by Hog1p MAPK under acetate stress			YLL043W	S000003966
FRA1	RUP2	Protein involved in negative regulation of transcription of iron regulon; forms an iron independent complex with Fra2p, Grx3p, and Grx4p; cytosolic; mutant fails to repress transcription of iron regulon and is defective in spore formation			YLL029W	S000003952
FRA2	AIM15	Protein involved in negative regulation of transcription of iron regulon; forms an iron independent complex with Fra2p, Grx3p, and Grx4p; null mutant fails to repress iron regulon and is sensitive to nickel			YGL220W	S000003188
FRE1		Ferric reductase and cupric reductase, reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low copper and iron levels		Null mutant is viable, fre1-1 mutants are deficient in the uptake of ferric iron and are extremely sensitive to iron deprivation	YLR214W	S000004204
FRE2		Ferric reductase and cupric reductase, reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels			YKL220C	S000001703
FRE3		Ferric reductase, reduces siderophore-bound iron prior to uptake by transporters; expression induced by low iron levels			YOR381W	S000005908
FRE4		Ferric reductase, reduces a specific subset of siderophore-bound iron prior to uptake by transporters; expression induced by low iron levels			YNR060W	S000005343
FRE5		Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YOR384W	S000005911
FRE6		Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels			YLL051C	S000003974
FRE7		Putative ferric reductase with similarity to Fre2p; expression induced by low copper levels			YOL152W	S000005512
FRE8		Protein with sequence similarity to iron/copper reductases, involved in iron homeostasis; deletion mutant has iron deficiency/accumulation growth defects; expression increased in the absence of copper-responsive transcription factor Mac1p			YLR047C	S000004037
FRM2	YCLX08C	Protein of unknown function, involved in the integration of lipid signaling pathways with cellular homeostasis; similar to bacterial nitroreductases		Null mutant is viable and sensitive to arachidonic acid	YCL026C-A	S000000589
FRO1				Frothing		S000029169
FRO2				Frothing		S000029170
FRQ1		N-myristoylated calcium-binding protein that may have a role in intracellular signaling through its regulation of the phosphatidylinositol 4-kinase Pik1p; member of the recoverin/frequenin branch of the EF-hand superfamily			YDR373W	S000002781
FRS1		Beta subunit of cytoplasmic phenylalanyl-tRNA synthetase, forms a tetramer with Frs2p to generate active enzyme; able to hydrolyze mis-aminoacylated tRNA-Phe, which could contribute to translational quality control	cytoplasmic phenylalanyl-tRNA synthetase beta subunit		YLR060W	S000004050
FRS2		Alpha subunit of cytoplasmic phenylalanyl-tRNA synthetase, forms a tetramer with Frs1p to form active enzyme; evolutionarily distant from mitochondrial phenylalanyl-tRNA synthetase based on protein sequence, but substrate binding is similar	cytoplasmic phenylalanyl-tRNA synthetase alpha subunit		YFL022C	S000001872
FRT1	HPH1	Tail-anchored, endoplasmic reticulum membrane protein that is a substrate of the phosphatase calcineurin, interacts with homolog Frt2p, promotes cell growth in conditions of high Na+, alkaline pH, and cell wall stress			YOR324C	S000005851
FRT2	HPH2	Tail-anchored endoplasmic reticulum membrane protein, interacts with homolog Frt1p but is not a substrate of calcineurin (unlike Frt1p), promotes growth in conditions of high Na+, alkaline pH, or cell wall stress; potential Cdc28p substrate			YAL028W	S000000026
FSF1		Putative protein, predicted to be an alpha-isopropylmalate carrier; belongs to the sideroblastic-associated protein family; non-tagged protein is detected in purified mitochondria; likely to play a role in iron homeostasis			YOR271C	S000005797
